year,school_name,street_addr,county,city,zip,district_name,designation,title_i,total_num_concentrators,num_creds_earned,num_cte_enroll,num_stu_enroll,pct_stu_enroll,Funding_2018,Funding_2019,Funding_2020,Funding_2021,Funding_2022,Funding_2023
2018,J W McLauchlin Elementary,326 N Main St,Hoke,Raeford,28376,Hoke County Schools,Public,Yes,NA,NA,NA,NA,NA,309852,339905.5,374413.5,454683.5,642008.5,469074
2018,West Hoke Middle,200 NC 211 W,Hoke,Raeford,28376,Hoke County Schools,Public,Yes,NA,NA,216,579,0.37310000000000004,309852,339905.5,374413.5,454683.5,642008.5,469074
2018,Scurlock Elementary,775 Rockfish Rd,Hoke,Raeford,28376,Hoke County Schools,Public,Yes,NA,NA,NA,NA,NA,309852,339905.5,374413.5,454683.5,642008.5,469074
2018,Hawk Eye Elementary,4321 Old Maxton Road,Hoke,Red Springs,28377,Hoke County Schools,Public,Yes,NA,NA,NA,NA,NA,309852,339905.5,374413.5,454683.5,642008.5,469074
2018,East Hoke Middle,4702 Fayetteville Rd,Hoke,Raeford,28376,Hoke County Schools,Public,Yes,NA,NA,351,677,0.5185,309852,339905.5,374413.5,454683.5,642008.5,469074
2018,West Hoke Elementary,6050 Turnpike Road,Hoke,Raeford,28376,Hoke County Schools,Public,Yes,NA,NA,NA,NA,NA,309852,339905.5,374413.5,454683.5,642008.5,469074
2018,Rockfish Hoke Elementary,6251 Rockfish Rd,Hoke,Raeford,28376,Hoke County Schools,Public,Yes,NA,NA,NA,NA,NA,309852,339905.5,374413.5,454683.5,642008.5,469074
2018,J W Turlington School,116 W Prospect Ave,Hoke,Raeford,28376,Hoke County Schools,Public,No,NA,11,82,125,0.6559999999999999,309852,339905.5,374413.5,454683.5,642008.5,469074
2018,Upchurch Elementary,730 Turnpike Road,Hoke,Raeford,28376,Hoke County Schools,Public,Yes,NA,NA,NA,NA,NA,309852,339905.5,374413.5,454683.5,642008.5,469074
2018,Sandy Grove Elementary,8452 North Old Wire Road,Hoke,Lumber Bridge,28357,Hoke County Schools,Public,Yes,NA,NA,NA,NA,NA,309852,339905.5,374413.5,454683.5,642008.5,469074
2018,Sandy Grove Middle,300 Chason Road,Hoke,Lumber Bridge,28357,Hoke County Schools,Public,Yes,NA,NA,377,632,0.5965,309852,339905.5,374413.5,454683.5,642008.5,469074
2018,SandHoke Early College High,1110 East Central Avenue,Hoke,Raeford,28376,Hoke County Schools,Public,No,NA,NA,29,367,0.079,309852,339905.5,374413.5,454683.5,642008.5,469074
2018,Hoke County Schools,310 Wooley Street,Hoke,Raeford,28376,NA,Public,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,Mattamuskeet Elementary,60 Juniper Bay Road,Hyde,Swan Quarter,27885,Hyde County Schools,Public,Yes,NA,NA,NA,NA,NA,44944.5,45114.5,21441,79078.5,106396,154320.5
2018,Ocracoke School,120 Schoolhouse Rd,Hyde,Ocracoke,27960,Hyde County Schools,Public,Yes,6,17,61,86,0.7093,44944.5,45114.5,21441,79078.5,106396,154320.5
2018,Mattamuskeet Early College High,20392 Hwy US 264,Hyde,Swan Quarter,27885,Hyde County Schools,Public,Yes,6,11,163,199,0.8190999999999999,44944.5,45114.5,21441,79078.5,106396,154320.5
2018,Hyde County Schools,1430 Main Street,Hyde,Swan Quarter,27885,NA,Public,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,Agriculture and Science Early College,158 Raider Rd,Iredell,Olin,28660,Iredell-Statesville Schools,Public,No,NA,23,97,100,0.97,NA,NA,NA,NA,NA,NA
2018,"Brawley Middle, Mooresville",132 Swift Arrow Drive,Iredell,Mooresville,28117,Iredell-Statesville Schools,Public,No,NA,NA,470,739,0.636,NA,NA,NA,NA,NA,NA
2018,Career Academy and Technical School,350 Old Murdock Rd,Iredell,Troutman,28166,Iredell-Statesville Schools,Public,No,9,339,50,118,0.42369999999999997,NA,NA,NA,NA,NA,NA
2018,Celeste Henkel Elementary,1503 Old Mountain Road,Iredell,Statesville,28677,Iredell-Statesville Schools,Public,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,"Central Elementary, Statesville",4083 Wilkesboro Hwy,Iredell,Statesville,28625,Iredell-Statesville Schools,Public,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,Coddle Creek Elementary,141 Frank's Crossing Loop,Iredell,Mooresville,28115,Iredell-Statesville Schools,Public,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,Cloverleaf Elementary,300 James Farm Rd,Iredell,Statesville,28625,Iredell-Statesville Schools,Public,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,Collaborative College for Technology,500 West Broad Street,Iredell,Statesville,28677,Iredell-Statesville Schools,Public,No,1,120,94,228,0.41229999999999994,NA,NA,NA,NA,NA,NA
2018,Cool Spring Elementary,1969 Mocksville Hwy,Iredell,Cleveland,27013,Iredell-Statesville Schools,Public,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,East Iredell Elementary,400 E Elementary Rd,Iredell,Statesville,28625,Iredell-Statesville Schools,Public,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,East Iredell Middle,590 Chestnut Grove Road,Iredell,Statesville,28625,Iredell-Statesville Schools,Public,No,NA,NA,273,476,0.5735,NA,NA,NA,NA,NA,NA
2018,Harmony Elementary,139 Harmony School Road,Iredell,Harmony,28634,Iredell-Statesville Schools,Public,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,Lake Norman High,186 Doolie Road,Iredell,Mooresville,28117,Iredell-Statesville Schools,Public,No,187,558,1282,1960,0.6541,NA,NA,NA,NA,NA,NA
2018,Lake Norman Elementary,255 Oak Tree Road,Iredell,Mooresville,28117,Iredell-Statesville Schools,Public,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,Lakeshore Elementary,252 Lakeshore School Road,Iredell,Mooresville,28117,Iredell-Statesville Schools,Public,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,Lakeshore Middle,244 Lakeshore School Drive,Iredell,Mooresville,28117,Iredell-Statesville Schools,Public,No,NA,NA,379,543,0.698,NA,NA,NA,NA,NA,NA
2018,Mount Mourne School,1431 Mecklenburg Hwy,Iredell,Mooresville,28115,Iredell-Statesville Schools,Public,No,NA,NA,426,443,0.9616,NA,NA,NA,NA,NA,NA
2018,N B Mills Elementary,1410 Pearl St,Iredell,Statesville,28677,Iredell-Statesville Schools,Public,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,North Iredell High,156 Raider Road,Iredell,Olin,28660,Iredell-Statesville Schools,Public,No,190,415,773,997,0.7753,NA,NA,NA,NA,NA,NA
2018,Northview School,625 Carolina Ave N,Iredell,Statesville,28677,Iredell-Statesville Schools,Public,No,NA,NA,426,429,0.993,NA,NA,NA,NA,NA,NA
2018,Scotts Elementary,4743 Taylorsville Hwy,Iredell,Statesville,28625,Iredell-Statesville Schools,Public,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,North Iredell Middle,2467 Jennings Rd,Iredell,Olin,28660,Iredell-Statesville Schools,Public,No,NA,NA,465,587,0.7922,NA,NA,NA,NA,NA,NA
2018,Pressly School,222 Knox St,Iredell,Statesville,28677,Iredell-Statesville Schools,Public,No,NA,NA,96,231,0.4156,NA,NA,NA,NA,NA,NA
2018,Statesville Middle,321 Clegg St,Iredell,Statesville,28677,Iredell-Statesville Schools,Public,No,NA,NA,299,370,0.8081,NA,NA,NA,NA,NA,NA
2018,Statesville High,474 N Center St,Iredell,Statesville,28677,Iredell-Statesville Schools,Public,No,153,177,672,914,0.7352,NA,NA,NA,NA,NA,NA
2018,Crossroads Arts Sciences Early College,476 N Center St,Iredell,Statesville,28677,Iredell-Statesville Schools,Public,No,1,16,100,263,0.38020000000000004,NA,NA,NA,NA,NA,NA
2018,"Sharon Elementary, Statesville",880 Sharon Sch Rd,Iredell,Statesville,28677,Iredell-Statesville Schools,Public,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,Shepherd Elementary,1748 Charlotte Hwy,Iredell,Mooresville,28115,Iredell-Statesville Schools,Public,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,South Iredell High,299 Old Mountain Rd,Iredell,Statesville,28677,Iredell-Statesville Schools,Public,No,170,109,961,1621,0.5928,NA,NA,NA,NA,NA,NA
2018,Third Creek Elementary,361 East Barkley Road,Iredell,Statesville,28677,Iredell-Statesville Schools,Public,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,Troutman Elementary,220 S Main St,Iredell,Troutman,28166,Iredell-Statesville Schools,Public,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,Troutman Middle,305 Rumple St,Iredell,Troutman,28166,Iredell-Statesville Schools,Public,No,NA,NA,291,383,0.7598,NA,NA,NA,NA,NA,NA
2018,Union Grove Elementary,1314 Sloans Mill Rd,Iredell,Union Grove,28689,Iredell-Statesville Schools,Public,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,West Iredell High,213 Warrior Dr,Iredell,Statesville,28677,Iredell-Statesville Schools,Public,No,158,180,608,833,0.7299,NA,NA,NA,NA,NA,NA
2018,West Iredell Middle,303 Watermelon Rd,Iredell,Statesville,28677,Iredell-Statesville Schools,Public,No,NA,NA,269,615,0.4374,NA,NA,NA,NA,NA,NA
2018,Woodland Heights Elementary,288 Forest Lake Boulevard,Iredell,Mooresville,28117,Iredell-Statesville Schools,Public,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,Iredell-Statesville Schools,549 N Race St,Iredell,Statesville,28677,NA,Public,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,East Mooresville Intermediate,1711 Landis Highway,Iredell,Mooresville,28115,Mooresville City Schools,Public,Yes,NA,NA,NA,NA,NA,263463,307262.5,456496,472762,429189.5,254911.5
2018,NF Woods Campus,574 W McLelland Ave,Iredell,Mooresville,28115,Mooresville City Schools,Public,No,NA,NA,NA,NA,NA,263463,307262.5,456496,472762,429189.5,254911.5
2018,Mooresville Intermediate,1438 Coddle Creek Hwy,Iredell,Mooresville,28115,Mooresville City Schools,Public,Yes,NA,NA,NA,NA,NA,263463,307262.5,456496,472762,429189.5,254911.5
2018,Mooresville Middle,233 Kistler Farm Rd,Iredell,Mooresville,28115,Mooresville City Schools,Public,No,NA,NA,774,951,0.8139,263463,307262.5,456496,472762,429189.5,254911.5
2018,Mooresville High School,659 E Center Ave,Iredell,Mooresville,28115,Mooresville City Schools,Public,No,218,632,1305,1892,0.6897,263463,307262.5,456496,472762,429189.5,254911.5
2018,Park View Elementary,217 W McNeely Ave,Iredell,Mooresville,28115,Mooresville City Schools,Public,Yes,NA,NA,NA,NA,NA,263463,307262.5,456496,472762,429189.5,254911.5
2018,"Rocky River Elementary, Mooresville",483 Rocky River Rd,Iredell,Mooresville,28115,Mooresville City Schools,Public,No,NA,NA,NA,NA,NA,263463,307262.5,456496,472762,429189.5,254911.5
2018,"South Elementary, Mooresville",839 S Magnolia St,Iredell,Mooresville,28115,Mooresville City Schools,Public,Yes,NA,NA,NA,NA,NA,263463,307262.5,456496,472762,429189.5,254911.5
2018,Mooresville City Schools,305 N Main St,Iredell,Mooresville,28115,NA,Public,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,American Renaissance School,132 East Broad Street,Iredell,Statesville,28677,Charter Schools,Charter,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,Success Institute Charter,1424-2 Rickert St,Iredell,Statesville,28677,Charter Schools,Charter,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,Pine Lake Preparatory,104 Yellow Wood Circle,Iredell,Mooresville,28115,Charter Schools,Charter,No,NA,NA,178,1120,0.1589,NA,NA,NA,NA,NA,NA
2018,Langtree Charter Academy,154 Foundation Ct,Iredell,Mooresville,28117,Charter Schools,Charter,Yes,NA,NA,76,695,0.1094,NA,NA,NA,NA,NA,NA
2018,Iredell Charter Academy,251 Home Improvement Street,Iredell,Troutman,28166,Charter Schools,Charter,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,Blue Ridge Early College,95 Bobcat Dr,Jackson,Cashiers,28717,Jackson County Schools,Public,No,5,4,95,168,0.5655,92508.5,89589.5,97283.5,90562.5,129057.5,125287.5
2018,Cullowhee Valley School,240 Wisdom Drive,Jackson,Cullowhee,28723,Jackson County Schools,Public,Yes,NA,NA,108,164,0.6585,92508.5,89589.5,97283.5,90562.5,129057.5,125287.5
2018,"Fairview Elementary, Sylva",251 Big Orange Way,Jackson,Sylva,28779,Jackson County Schools,Public,Yes,NA,NA,170,258,0.6589,92508.5,89589.5,97283.5,90562.5,129057.5,125287.5
2018,Blue Ridge School,95 Bobcat Drive,Jackson,Cashiers,28717,Jackson County Schools,Public,Yes,NA,NA,NA,NA,NA,92508.5,89589.5,97283.5,90562.5,129057.5,125287.5
2018,Jackson Co Early College,404 College Drive,Jackson,Sylva,28779,Jackson County Schools,Public,No,4,NA,39,127,0.3071,92508.5,89589.5,97283.5,90562.5,129057.5,125287.5
2018,Jackson Co Sch of Alternatives,3770 Skyland Drive,Jackson,Sylva,28779,Jackson County Schools,Public,No,15,10,73,134,0.5448,92508.5,89589.5,97283.5,90562.5,129057.5,125287.5
2018,Scotts Creek Elementary,516 Parris Branch,Jackson,Sylva,28779,Jackson County Schools,Public,Yes,NA,NA,117,122,0.9590000000000001,92508.5,89589.5,97283.5,90562.5,129057.5,125287.5
2018,Smokey Mountain Elementary,884 US Hwy 441N,Jackson,Whittier,28789,Jackson County Schools,Public,Yes,NA,NA,103,107,0.9626,92508.5,89589.5,97283.5,90562.5,129057.5,125287.5
2018,Smoky Mountain High,100 Smoky Mountain Drive,Jackson,Sylva,28779,Jackson County Schools,Public,No,104,239,569,894,0.6365,92508.5,89589.5,97283.5,90562.5,129057.5,125287.5
2018,Jackson County Schools,398 Hospital Road,Jackson,Sylva,28779,NA,Public,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,Summit Charter,370 Mitten Lane,Jackson,Cashiers,28717,Charter Schools,Charter,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,Catamount School,100 Smoky Mountain Dr,Jackson,Sylva,28779,Lab Schools,Charter,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,Benson Elementary,2040 Hwy 50 N,Johnston,Benson,27504,Johnston County Schools,Public,Yes,NA,NA,NA,NA,NA,663880,836725.5,896688.5,851870.5,1131549,941735.5
2018,Benson Middle,1600 N Wall Street,Johnston,Benson,27504,Johnston County Schools,Public,Yes,NA,NA,206,363,0.5675,663880,836725.5,896688.5,851870.5,1131549,941735.5
2018,Clayton High,600 S Fayetteville St,Johnston,Clayton,27520,Johnston County Schools,Public,No,253,957,1313,1802,0.7286,663880,836725.5,896688.5,851870.5,1131549,941735.5
2018,Johnston County Schools Career Technical,245 College Road,Johnston,Smithfield,27577,Johnston County Schools,Public,No,NA,NA,27,123,0.2195,663880,836725.5,896688.5,851870.5,1131549,941735.5
2018,West Clayton Elementary,1012 S Lombard St,Johnston,Clayton,27520,Johnston County Schools,Public,No,NA,NA,NA,NA,NA,663880,836725.5,896688.5,851870.5,1131549,941735.5
2018,Cleveland High,1892 Polenta Rd,Johnston,Clayton,27520,Johnston County Schools,Public,No,213,280,1158,1671,0.693,663880,836725.5,896688.5,851870.5,1131549,941735.5
2018,"Cleveland Elementary, Clayton",10225 Cleveland Rd,Johnston,Clayton,27520,Johnston County Schools,Public,No,NA,NA,NA,NA,NA,663880,836725.5,896688.5,851870.5,1131549,941735.5
2018,Cleveland Middle,2323 Cornwallis Road,Johnston,Garner,27529,Johnston County Schools,Public,No,NA,NA,857,1014,0.8452,663880,836725.5,896688.5,851870.5,1131549,941735.5
2018,Cooper Academy,849 North Mial St,Johnston,Clayton,27520,Johnston County Schools,Public,Yes,NA,NA,NA,NA,NA,663880,836725.5,896688.5,851870.5,1131549,941735.5
2018,Corinth-Holders Elementary,3976 NC 231,Johnston,Zebulon,27597,Johnston County Schools,Public,Yes,NA,NA,NA,NA,NA,663880,836725.5,896688.5,851870.5,1131549,941735.5
2018,Corinth Holders High,6875 Applewhite Rd,Johnston,Wendell,27591,Johnston County Schools,Public,No,267,687,1409,1895,0.7434999999999999,663880,836725.5,896688.5,851870.5,1131549,941735.5
2018,Dixon Road Elementary,835 Dixon Road,Johnston,Willow Spring,27592,Johnston County Schools,Public,No,NA,NA,NA,NA,NA,663880,836725.5,896688.5,851870.5,1131549,941735.5
2018,East Clayton Elementary,2075 NC Highway 42 East,Johnston,Clayton,27527,Johnston County Schools,Public,No,NA,NA,NA,NA,NA,663880,836725.5,896688.5,851870.5,1131549,941735.5
2018,Four Oaks Elementary,180 Hatcher St,Johnston,Four Oaks,27524,Johnston County Schools,Public,Yes,NA,NA,NA,NA,NA,663880,836725.5,896688.5,851870.5,1131549,941735.5
2018,Four Oaks Middle,1475 Boyette Road,Johnston,Four Oaks,27524,Johnston County Schools,Public,Yes,NA,NA,415,507,0.8184999999999999,663880,836725.5,896688.5,851870.5,1131549,941735.5
2018,Micro Elementary,301 E Main St,Johnston,Micro,27555,Johnston County Schools,Public,Yes,NA,NA,NA,NA,NA,663880,836725.5,896688.5,851870.5,1131549,941735.5
2018,North Johnston Middle,435 Oil Company Road,Johnston,Micro,27555,Johnston County Schools,Public,Yes,NA,NA,412,654,0.63,663880,836725.5,896688.5,851870.5,1131549,941735.5
2018,Glendale-Kenly Elementary,2001 Bay Valley Rd,Johnston,Kenly,27542,Johnston County Schools,Public,Yes,NA,NA,NA,NA,NA,663880,836725.5,896688.5,851870.5,1131549,941735.5
2018,Johnston Co Middle College,245 College Rd,Johnston,Smithfield,27577,NA,Public,No,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,McGee's Crossroads Elem,10330 NC Hwy 50 North,Johnston,Angier,27501,Johnston County Schools,Public,No,NA,NA,NA,NA,NA,663880,836725.5,896688.5,851870.5,1131549,941735.5
2018,McGee's Crossroads Middle,13353 NC Highway 210,Johnston,Benson,27504,Johnston County Schools,Public,No,NA,NA,663,720,0.9208,663880,836725.5,896688.5,851870.5,1131549,941735.5
2018,Meadow School,7507 NC Hwy 50 S,Johnston,Benson,27504,Johnston County Schools,Public,Yes,NA,NA,161,203,0.7931,663880,836725.5,896688.5,851870.5,1131549,941735.5
2018,Archer Lodge Middle,762 Wendell Rd,Johnston,Wendell,27591,Johnston County Schools,Public,No,NA,NA,793,1127,0.7036,663880,836725.5,896688.5,851870.5,1131549,941735.5
2018,Johnston Co Early College Academy,245 College Rd,Johnston,Smithfield,27577,Johnston County Schools,Public,No,1,NA,NA,NA,NA,663880,836725.5,896688.5,851870.5,1131549,941735.5
2018,North Johnston High,5915 US Hwy 301 N,Johnston,Kenly,27542,Johnston County Schools,Public,No,155,316,574,789,0.7275,663880,836725.5,896688.5,851870.5,1131549,941735.5
2018,Pine Level Elementary,304 West Blanche Street,Johnston,Pine Level,27568,Johnston County Schools,Public,Yes,NA,NA,NA,NA,NA,663880,836725.5,896688.5,851870.5,1131549,941735.5
2018,Powhatan Elementary,3145 Vinson Rd,Johnston,Clayton,27527,Johnston County Schools,Public,No,NA,NA,NA,NA,NA,663880,836725.5,896688.5,851870.5,1131549,941735.5
2018,Princeton Elementary,650 Holt's Pond Rd,Johnston,Princeton,27569,Johnston County Schools,Public,Yes,NA,NA,NA,NA,NA,663880,836725.5,896688.5,851870.5,1131549,941735.5
2018,Princeton High,101 Dr Donnie H Jones Jr Blvd,Johnston,Princeton,27569,Johnston County Schools,Public,No,133,239,840,996,0.8434,663880,836725.5,896688.5,851870.5,1131549,941735.5
2018,River Dell Elementary,12100 Buffalo Road,Johnston,Clayton,27527,Johnston County Schools,Public,No,NA,NA,NA,NA,NA,663880,836725.5,896688.5,851870.5,1131549,941735.5
2018,Riverwood Elementary,108 Athletic Club Blvd,Johnston,Clayton,27527,Johnston County Schools,Public,No,NA,NA,NA,NA,NA,663880,836725.5,896688.5,851870.5,1131549,941735.5
2018,Riverwood Middle,204 Athletic Club Blvd,Johnston,Clayton,27527,Johnston County Schools,Public,No,NA,NA,886,1276,0.6944,663880,836725.5,896688.5,851870.5,1131549,941735.5
2018,The Innovation Academy at South Campus,521 Martin Luther King Dr,Johnston,Smithfield,27577,Johnston County Schools,Public,No,NA,NA,2,98,0.0204,663880,836725.5,896688.5,851870.5,1131549,941735.5
2018,Selma Elementary,311 W Richardson St,Johnston,Selma,27576,Johnston County Schools,Public,Yes,NA,NA,NA,NA,NA,663880,836725.5,896688.5,851870.5,1131549,941735.5
2018,Selma Middle School,1533 Hwy 301 N,Johnston,Selma,27576,Johnston County Schools,Public,Yes,NA,NA,301,362,0.8315,663880,836725.5,896688.5,851870.5,1131549,941735.5
2018,West Smithfield Elementary,2665 Galilee Road,Johnston,Smithfield,27577,Johnston County Schools,Public,Yes,NA,NA,NA,NA,NA,663880,836725.5,896688.5,851870.5,1131549,941735.5
2018,Smithfield Middle,1455 Buffalo Rd,Johnston,Smithfield,27577,Johnston County Schools,Public,Yes,NA,NA,556,612,0.9085,663880,836725.5,896688.5,851870.5,1131549,941735.5
2018,Smithfield-Selma High,700 Booker Dairy Rd,Johnston,Smithfield,27577,Johnston County Schools,Public,Yes,88,18,775,1346,0.5758,663880,836725.5,896688.5,851870.5,1131549,941735.5
2018,South Johnston High,10381 US Hwy 301 S,Johnston,Four Oaks,27524,Johnston County Schools,Public,No,180,359,861,1245,0.6916,663880,836725.5,896688.5,851870.5,1131549,941735.5
2018,South Smithfield Elementary,201 W Sanders St,Johnston,Smithfield,27577,Johnston County Schools,Public,Yes,NA,NA,NA,NA,NA,663880,836725.5,896688.5,851870.5,1131549,941735.5
2018,West Johnston High,5935 Raleigh Road,Johnston,Benson,27504,Johnston County Schools,Public,No,238,835,1071,1422,0.7532,663880,836725.5,896688.5,851870.5,1131549,941735.5
2018,Wilson's Mills Elementary,4654 Wilson's Mills Rd,Johnston,Wilson's Mills,27593,Johnston County Schools,Public,Yes,NA,NA,NA,NA,NA,663880,836725.5,896688.5,851870.5,1131549,941735.5
2018,Polenta Elementary,105 Josephine Road,Johnston,Garner,27529,Johnston County Schools,Public,No,NA,NA,NA,NA,NA,663880,836725.5,896688.5,851870.5,1131549,941735.5
2018,Swift Creek Middle,325 Norris Rd,Johnston,Clayton,27520,Johnston County Schools,Public,No,NA,NA,472,643,0.7341,663880,836725.5,896688.5,851870.5,1131549,941735.5
2018,Clayton Middle,490 Guy Rd,Johnston,Clayton,27520,Johnston County Schools,Public,No,NA,NA,480,593,0.8094,663880,836725.5,896688.5,851870.5,1131549,941735.5
2018,West View Elementary,11755 Cleveland Road,Johnston,Garner,27529,Johnston County Schools,Public,No,NA,NA,NA,NA,NA,663880,836725.5,896688.5,851870.5,1131549,941735.5
2018,Johnston County Schools,2320 Hwy 70 E Business,Johnston,Smithfield,27577,NA,Public,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,Neuse Charter School,909 Booker Dairy Rd,Johnston,Smithfield,27577,Charter Schools,Charter,Yes,NA,NA,90,461,0.19519999999999998,NA,NA,NA,NA,NA,NA
2018,Pollocksville Elementary,300 Trent St,Jones,Pollocksville,28573,Jones County Schools,Public,Yes,NA,NA,NA,NA,NA,56776.5,54645,41106,28670,35904.5,31765
2018,Comfort Elementary,4384 Hwy 41 West,Jones,Comfort,28585,Jones County Schools,Public,Yes,NA,NA,NA,NA,NA,56776.5,54645,41106,28670,35904.5,31765
2018,Jones Senior High,1490 Hwy 58 South,Jones,Trenton,28585,NA,Public,No,78,160,262,324,0.8086,NA,NA,NA,NA,NA,NA
2018,Jones Middle,190 Old New Bern Rd,Jones,Trenton,28585,NA,Public,Yes,NA,NA,162,166,0.9759,NA,NA,NA,NA,NA,NA
2018,Maysville Elementary,814 Sixth Street,Jones,Maysville,28555,Jones County Schools,Public,Yes,NA,NA,NA,NA,NA,56776.5,54645,41106,28670,35904.5,31765
2018,Trenton Elementary,188 Elementary Sch Lane,Jones,Trenton,28585,Jones County Schools,Public,Yes,NA,NA,NA,NA,NA,56776.5,54645,41106,28670,35904.5,31765
2018,Jones County Schools,320 West Jones Street,Jones,Trenton,28585,NA,Public,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,BT Bullock Elementary,1410 McNeill Road,Lee,Sanford,27330,Lee County Schools,Public,Yes,NA,NA,NA,NA,NA,136690.5,137287,138909.5,180829,263354,229612
2018,Bragg Street Academy,504 Bragg Street,Lee,Sanford,27330,Lee County Schools,Public,No,1,NA,44,87,0.5057,136690.5,137287,138909.5,180829,263354,229612
2018,Broadway Elementary,307 S Main St,Lee,Broadway,27505,Lee County Schools,Public,Yes,NA,NA,NA,NA,NA,136690.5,137287,138909.5,180829,263354,229612
2018,Deep River Elementary,4000 Deep River Rd,Lee,Sanford,27330,Lee County Schools,Public,Yes,NA,NA,NA,NA,NA,136690.5,137287,138909.5,180829,263354,229612
2018,East Lee Middle,1337 Broadway Rd,Lee,Sanford,27330,Lee County Schools,Public,No,NA,NA,408,624,0.6537999999999999,136690.5,137287,138909.5,180829,263354,229612
2018,Floyd L Knight Children Center,607 W McIntosh St,Lee,Sanford,27330,Lee County Schools,Public,No,NA,NA,NA,NA,NA,136690.5,137287,138909.5,180829,263354,229612
2018,Greenwood Elementary,1127 Greenwood Rd,Lee,Sanford,27330,Lee County Schools,Public,Yes,NA,NA,NA,NA,NA,136690.5,137287,138909.5,180829,263354,229612
2018,Lee Early College,1105 Kelly Drive,Lee,Sanford,27330,Lee County Schools,Public,No,3,NA,54,296,0.18239999999999998,136690.5,137287,138909.5,180829,263354,229612
2018,Lee County High,1708 Nash Street,Lee,Sanford,27330,Lee County Schools,Public,No,320,808,1168,1468,0.7956,136690.5,137287,138909.5,180829,263354,229612
2018,J Glenn Edwards Elementary,3115 Cemetery Rd,Lee,Sanford,27332,Lee County Schools,Public,Yes,NA,NA,NA,NA,NA,136690.5,137287,138909.5,180829,263354,229612
2018,SanLee Middle School,2309 Tramway Rd,Lee,Sanford,27332,Lee County Schools,Public,No,NA,NA,763,879,0.868,136690.5,137287,138909.5,180829,263354,229612
2018,Southern Lee High School,2301 Tramway Road,Lee,Sanford,27332,Lee County Schools,Public,No,119,757,872,1140,0.7648999999999999,136690.5,137287,138909.5,180829,263354,229612
2018,Tramway Elementary,360 Center Church Road,Lee,Sanford,27330,Lee County Schools,Public,Yes,NA,NA,NA,NA,NA,136690.5,137287,138909.5,180829,263354,229612
2018,J R Ingram Jr Elementary,3309 Wicker St,Lee,Sanford,27330,Lee County Schools,Public,Yes,NA,NA,NA,NA,NA,136690.5,137287,138909.5,180829,263354,229612
2018,West Lee Middle,3301 Wicker St,Lee,Sanford,27330,Lee County Schools,Public,No,NA,NA,443,661,0.6701999999999999,136690.5,137287,138909.5,180829,263354,229612
2018,Warren Williams Elementary Alternative,901 Lawrence St,Lee,Sanford,27330,NA,Public,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,Lee County Schools,106 Gordon St,Lee,Sanford,27330,NA,Public,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,Banks Elementary,2148 Falling Creek Rd,Lenoir,Kinston,28504,Lenoir County Public Schools,Public,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
